яблоко,10,15,2024-06-16
груша,6,11,2024-06-04
печенье,17,23,2024-06-15
яблоко,13,15,2024-06-27
яблоко,10,15,2024-06-14
слива,6,15,2024-06-23
слива,13,15,2024-06-02
печенье,18,23,2024-06-22
яблоко,15,15,2024-06-16
груша,17,11,2024-06-28
печенье,2,23,2024-06-01
конфета,16,22,2024-06-21
груша,2,11,2024-06-12
слива,1,15,2024-06-19
яблоко,14,15,2024-06-16
печенье,10,23,2024-06-05
конфета,5,22,2024-06-09
яблоко,4,15,2024-06-28
слива,2,15,2024-06-03
яблоко,4,15,2024-06-08
груша,12,11,2024-06-20
слива,2,15,2024-06-20
печенье,12,23,2024-06-12
яблоко,1,15,2024-06-11
слива,5,15,2024-06-11
конфета,13,22,2024-06-26
груша,8,11,2024-06-26
слива,5,15,2024-06-13
яблоко,13,15,2024-06-27
печенье,20,23,2024-06-03
конфета,19,22,2024-06-03
конфета,2,22,2024-06-03
печенье,12,23,2024-06-02
яблоко,3,15,2024-06-29
печенье,5,23,2024-06-08
груша,3,11,2024-06-03
конфета,4,22,2024-06-16
печенье,16,23,2024-06-12
груша,9,11,2024-06-09
слива,6,15,2024-06-03
печенье,11,23,2024-06-17
печенье,15,23,2024-06-06
конфета,6,22,2024-06-04
печенье,19,23,2024-06-22
яблоко,1,15,2024-06-24
слива,12,15,2024-06-21
яблоко,12,15,2024-06-07
груша,5,11,2024-06-05
слива,11,15,2024-06-10
печенье,2,23,2024-06-20
яблоко,12,15,2024-06-19
яблоко,13,15,2024-06-27
груша,15,11,2024-06-27
печенье,2,23,2024-06-23
груша,8,11,2024-06-23
конфета,19,22,2024-06-01
печенье,12,23,2024-06-17
яблоко,11,15,2024-06-21
конфета,17,22,2024-06-15
яблоко,10,15,2024-06-12
печенье,13,23,2024-06-09
груша,7,11,2024-06-23
конфета,6,22,2024-06-20
яблоко,3,15,2024-06-26
яблоко,12,15,2024-06-25
печенье,10,23,2024-06-15
яблоко,15,15,2024-06-20
слива,13,15,2024-06-18
слива,7,15,2024-06-13
печенье,19,23,2024-06-29
груша,19,11,2024-06-08
конфета,13,22,2024-06-23
яблоко,5,15,2024-06-05
яблоко,7,15,2024-06-06
груша,10,11,2024-06-16
груша,17,11,2024-06-13
конфета,2,22,2024-06-04
слива,11,15,2024-06-03
груша,9,11,2024-06-22
конфета,20,22,2024-06-16
яблоко,20,15,2024-06-02
груша,7,11,2024-06-22
слива,7,15,2024-06-17
печенье,20,23,2024-06-03
конфета,3,22,2024-06-05
груша,16,11,2024-06-20
печенье,16,23,2024-06-21
яблоко,14,15,2024-06-26
слива,8,15,2024-06-18
груша,9,11,2024-06-27
печенье,9,23,2024-06-24
печенье,18,23,2024-06-10
печенье,18,23,2024-06-21
яблоко,17,15,2024-06-02
яблоко,20,15,2024-06-16
яблоко,9,15,2024-06-02
печенье,8,23,2024-06-01
груша,16,11,2024-06-12
слива,17,15,2024-06-04
слива,14,15,2024-06-16
печенье,6,23,2024-06-23
конфета,17,22,2024-06-19
печенье,9,23,2024-06-05
слива,15,15,2024-06-17
конфета,15,22,2024-06-04
яблоко,18,15,2024-06-01
печенье,9,23,2024-06-27
слива,14,15,2024-06-15
груша,10,11,2024-06-02
печенье,2,23,2024-06-24
слива,7,15,2024-06-03
печенье,5,23,2024-06-25
груша,14,11,2024-06-09
слива,3,15,2024-06-20
слива,12,15,2024-06-22
конфета,2,22,2024-06-19
слива,11,15,2024-06-28
печенье,10,23,2024-06-20
яблоко,15,15,2024-06-07
печенье,12,23,2024-06-09
слива,2,15,2024-06-01
печенье,13,23,2024-06-15
груша,2,11,2024-06-24
яблоко,7,15,2024-06-18
яблоко,12,15,2024-06-10
конфета,7,22,2024-06-28
слива,12,15,2024-06-21
яблоко,10,15,2024-06-06
груша,4,11,2024-06-28
конфета,10,22,2024-06-29
конфета,14,22,2024-06-05
груша,16,11,2024-06-15
слива,19,15,2024-06-11
конфета,20,22,2024-06-08
печенье,20,23,2024-06-25
слива,19,15,2024-06-17
конфета,19,22,2024-06-06
груша,11,11,2024-06-07
конфета,19,22,2024-06-12
яблоко,9,15,2024-06-25
слива,14,15,2024-06-24
слива,8,15,2024-06-28
яблоко,17,15,2024-06-11
яблоко,11,15,2024-06-25
груша,16,11,2024-06-21
конфета,2,22,2024-06-23
слива,4,15,2024-06-05
слива,9,15,2024-06-16
конфета,12,22,2024-06-27
груша,19,11,2024-06-24
яблоко,1,15,2024-06-11
груша,7,11,2024-06-25
груша,14,11,2024-06-22
конфета,6,22,2024-06-22
печенье,4,23,2024-06-10
печенье,15,23,2024-06-22
слива,11,15,2024-06-18
груша,9,11,2024-06-21
яблоко,5,15,2024-06-01
слива,15,15,2024-06-16
груша,18,11,2024-06-01
слива,17,15,2024-06-21
груша,5,11,2024-06-06
яблоко,1,15,2024-06-09
слива,17,15,2024-06-01
печенье,14,23,2024-06-19
груша,3,11,2024-06-21
слива,11,15,2024-06-15
конфета,11,22,2024-06-16
конфета,16,22,2024-06-13
слива,16,15,2024-06-21
печенье,13,23,2024-06-05
печенье,19,23,2024-06-25
яблоко,14,15,2024-06-22
конфета,4,22,2024-06-04
конфета,11,22,2024-06-21
слива,17,15,2024-06-24
печенье,17,23,2024-06-01
конфета,8,22,2024-06-13
яблоко,13,15,2024-06-05
конфета,3,22,2024-06-08
конфета,11,22,2024-06-17
груша,2,11,2024-06-18
яблоко,13,15,2024-06-25
слива,12,15,2024-06-09
слива,10,15,2024-06-13
груша,8,11,2024-06-27
слива,4,15,2024-06-15
слива,2,15,2024-06-21
яблоко,3,15,2024-06-08
печенье,10,23,2024-06-20
слива,8,15,2024-06-03
слива,9,15,2024-06-28
печенье,15,23,2024-06-26
конфета,8,22,2024-06-24
слива,14,15,2024-06-16
слива,10,15,2024-06-24
слива,15,15,2024-06-23
печенье,12,23,2024-06-16
слива,15,15,2024-06-06
конфета,16,22,2024-06-21
конфета,9,22,2024-06-29
печенье,1,23,2024-06-12
груша,9,11,2024-06-16
слива,6,15,2024-06-11
слива,11,15,2024-06-19
конфета,19,22,2024-06-23
конфета,7,22,2024-06-22
слива,10,15,2024-06-04
яблоко,11,15,2024-06-25
груша,12,11,2024-06-15
конфета,3,22,2024-06-26
груша,5,11,2024-06-26
яблоко,9,15,2024-06-21
слива,13,15,2024-06-24
яблоко,15,15,2024-06-04
яблоко,16,15,2024-06-21
конфета,16,22,2024-06-16
груша,18,11,2024-06-23
конфета,17,22,2024-06-21
груша,4,11,2024-06-29
груша,9,11,2024-06-22
яблоко,13,15,2024-06-08
конфета,3,22,2024-06-03
слива,14,15,2024-06-19
печенье,5,23,2024-06-26
груша,1,11,2024-06-21
печенье,12,23,2024-06-19
печенье,4,23,2024-06-08
груша,9,11,2024-06-07
слива,17,15,2024-06-03
конфета,18,22,2024-06-03
слива,4,15,2024-06-16
слива,1,15,2024-06-14
яблоко,13,15,2024-06-01
слива,8,15,2024-06-13
слива,8,15,2024-06-06
яблоко,19,15,2024-06-04
яблоко,9,15,2024-06-22
груша,12,11,2024-06-14
слива,20,15,2024-06-22
печенье,10,23,2024-06-21
слива,17,15,2024-06-29
яблоко,5,15,2024-06-23
яблоко,16,15,2024-06-11
яблоко,13,15,2024-06-28
слива,14,15,2024-06-14
слива,14,15,2024-06-03
печенье,12,23,2024-06-09
слива,6,15,2024-06-20
груша,15,11,2024-06-27
груша,19,11,2024-06-11
печенье,12,23,2024-06-10
слива,18,15,2024-06-20
конфета,4,22,2024-06-18
конфета,16,22,2024-06-25
слива,12,15,2024-06-25
конфета,5,22,2024-06-20
груша,5,11,2024-06-05
печенье,13,23,2024-06-17
яблоко,7,15,2024-06-28
слива,12,15,2024-06-02
печенье,20,23,2024-06-27
груша,8,11,2024-06-19
конфета,10,22,2024-06-17
яблоко,20,15,2024-06-06
груша,13,11,2024-06-08
груша,6,11,2024-06-22
слива,4,15,2024-06-26
печенье,7,23,2024-06-19
слива,18,15,2024-06-02
груша,12,11,2024-06-25
конфета,3,22,2024-06-25
груша,15,11,2024-06-20
печенье,7,23,2024-06-10
печенье,2,23,2024-06-22
груша,2,11,2024-06-28
слива,6,15,2024-06-16
слива,2,15,2024-06-08
яблоко,6,15,2024-06-27
слива,6,15,2024-06-08
груша,1,11,2024-06-28
груша,10,11,2024-06-01
конфета,9,22,2024-06-26
слива,13,15,2024-06-10
слива,11,15,2024-06-23
груша,8,11,2024-06-11
конфета,12,22,2024-06-29
конфета,15,22,2024-06-10
конфета,14,22,2024-06-03
яблоко,14,15,2024-06-09
груша,6,11,2024-06-05
слива,14,15,2024-06-08
яблоко,2,15,2024-06-27
яблоко,15,15,2024-06-16
конфета,14,22,2024-06-12
груша,5,11,2024-06-25
яблоко,3,15,2024-06-11
яблоко,18,15,2024-06-09
яблоко,12,15,2024-06-10
груша,6,11,2024-06-06
печенье,14,23,2024-06-14
слива,8,15,2024-06-20
яблоко,16,15,2024-06-26
конфета,14,22,2024-06-15
конфета,12,22,2024-06-14
яблоко,8,15,2024-06-15
слива,19,15,2024-06-25
яблоко,16,15,2024-06-04
конфета,16,22,2024-06-05
груша,9,11,2024-06-17
конфета,10,22,2024-06-26
яблоко,15,15,2024-06-12
конфета,17,22,2024-06-15
печенье,19,23,2024-06-18
яблоко,7,15,2024-06-07
яблоко,14,15,2024-06-21
конфета,17,22,2024-06-13
печенье,5,23,2024-06-18
слива,1,15,2024-06-24
груша,15,11,2024-06-15
слива,19,15,2024-06-18
конфета,6,22,2024-06-09
груша,18,11,2024-06-18
слива,11,15,2024-06-21
конфета,14,22,2024-06-09
слива,8,15,2024-06-09
груша,12,11,2024-06-24
печенье,2,23,2024-06-03
слива,19,15,2024-06-29
конфета,11,22,2024-06-01
слива,9,15,2024-06-14
яблоко,20,15,2024-06-22
яблоко,4,15,2024-06-03
груша,16,11,2024-06-12
конфета,4,22,2024-06-13
слива,11,15,2024-06-22
печенье,19,23,2024-06-29
слива,7,15,2024-06-17
конфета,3,22,2024-06-18
печенье,6,23,2024-06-11
яблоко,12,15,2024-06-17
яблоко,3,15,2024-06-26
конфета,7,22,2024-06-12
груша,4,11,2024-06-03
печенье,7,23,2024-06-01
печенье,2,23,2024-06-01
груша,10,11,2024-06-28
слива,18,15,2024-06-19
печенье,5,23,2024-06-02
конфета,6,22,2024-06-02
конфета,13,22,2024-06-10
яблоко,19,15,2024-06-29
груша,20,11,2024-06-29
яблоко,7,15,2024-06-19
слива,3,15,2024-06-12
груша,19,11,2024-06-27
груша,11,11,2024-06-22
конфета,11,22,2024-06-01
груша,12,11,2024-06-14
груша,17,11,2024-06-28
яблоко,19,15,2024-06-08
конфета,1,22,2024-06-10
яблоко,10,15,2024-06-25
конфета,11,22,2024-06-24
груша,18,11,2024-06-14
яблоко,15,15,2024-06-14
печенье,10,23,2024-06-12
конфета,5,22,2024-06-24
яблоко,20,15,2024-06-03
груша,11,11,2024-06-12
печенье,12,23,2024-06-08
печенье,2,23,2024-06-11
яблоко,1,15,2024-06-17
слива,16,15,2024-06-07
груша,5,11,2024-06-02
слива,6,15,2024-06-11
слива,5,15,2024-06-26
конфета,9,22,2024-06-22
слива,18,15,2024-06-05
печенье,16,23,2024-06-07
яблоко,5,15,2024-06-03
конфета,3,22,2024-06-14
яблоко,4,15,2024-06-02
яблоко,11,15,2024-06-26
печенье,4,23,2024-06-12
конфета,18,22,2024-06-04
слива,15,15,2024-06-13
груша,6,11,2024-06-17
груша,2,11,2024-06-13
печенье,19,23,2024-06-05
печенье,13,23,2024-06-10
печенье,12,23,2024-06-21
конфета,14,22,2024-06-16
конфета,14,22,2024-06-21
печенье,1,23,2024-06-22
слива,6,15,2024-06-18
груша,7,11,2024-06-03
печенье,15,23,2024-06-04
груша,9,11,2024-06-20
яблоко,8,15,2024-06-10
конфета,2,22,2024-06-04
яблоко,9,15,2024-06-11
слива,9,15,2024-06-11
груша,17,11,2024-06-17
слива,4,15,2024-06-07
конфета,18,22,2024-06-22
груша,17,11,2024-06-26
груша,1,11,2024-06-12
печенье,7,23,2024-06-26
яблоко,3,15,2024-06-26
печенье,6,23,2024-06-04
груша,13,11,2024-06-27
печенье,19,23,2024-06-10
груша,12,11,2024-06-14
яблоко,2,15,2024-06-27
груша,10,11,2024-06-17
печенье,10,23,2024-06-22
яблоко,11,15,2024-06-20
яблоко,1,15,2024-06-11
яблоко,2,15,2024-06-19
конфета,5,22,2024-06-04
конфета,8,22,2024-06-06
печенье,11,23,2024-06-16
груша,7,11,2024-06-07
яблоко,16,15,2024-06-17
печенье,13,23,2024-06-07
слива,7,15,2024-06-20
груша,20,11,2024-06-05
яблоко,6,15,2024-06-07
груша,8,11,2024-06-04
печенье,16,23,2024-06-10
груша,1,11,2024-06-11
груша,14,11,2024-06-19
печенье,6,23,2024-06-18
конфета,7,22,2024-06-06
печенье,11,23,2024-06-03
печенье,6,23,2024-06-15
яблоко,2,15,2024-06-13
печенье,17,23,2024-06-26
конфета,5,22,2024-06-27
слива,11,15,2024-06-29
конфета,18,22,2024-06-13
слива,19,15,2024-06-15
печенье,10,23,2024-06-04
груша,7,11,2024-06-08
груша,19,11,2024-06-15
груша,17,11,2024-06-27
конфета,6,22,2024-06-11
конфета,6,22,2024-06-03
яблоко,10,15,2024-06-11
печенье,14,23,2024-06-04
печенье,1,23,2024-06-17
слива,19,15,2024-06-08
печенье,19,23,2024-06-25
груша,1,11,2024-06-21
слива,12,15,2024-06-08
груша,1,11,2024-06-23
слива,1,15,2024-06-28
слива,15,15,2024-06-12
слива,3,15,2024-06-09
конфета,16,22,2024-06-05
яблоко,9,15,2024-06-04
яблоко,19,15,2024-06-16
конфета,6,22,2024-06-28
груша,17,11,2024-06-09
груша,12,11,2024-06-24
яблоко,11,15,2024-06-05
слива,11,15,2024-06-09
яблоко,8,15,2024-06-08
конфета,3,22,2024-06-27
печенье,1,23,2024-06-13
печенье,17,23,2024-06-16
слива,6,15,2024-06-02
слива,15,15,2024-06-25
печенье,12,23,2024-06-24
конфета,2,22,2024-06-02
яблоко,9,15,2024-06-27
конфета,7,22,2024-06-11
печенье,3,23,2024-06-19
груша,19,11,2024-06-13
конфета,2,22,2024-06-22
слива,19,15,2024-06-20
слива,2,15,2024-06-18
конфета,13,22,2024-06-07
печенье,7,23,2024-06-29
груша,17,11,2024-06-17
яблоко,3,15,2024-06-16
яблоко,5,15,2024-06-02
конфета,9,22,2024-06-26
конфета,7,22,2024-06-25
слива,10,15,2024-06-01
конфета,11,22,2024-06-28
яблоко,2,15,2024-06-26
слива,9,15,2024-06-25
груша,13,11,2024-06-17
яблоко,7,15,2024-06-09
печенье,20,23,2024-06-19
слива,14,15,2024-06-04
груша,8,11,2024-06-21
слива,14,15,2024-06-04
слива,9,15,2024-06-01
печенье,4,23,2024-06-24
яблоко,1,15,2024-06-08
яблоко,15,15,2024-06-02
яблоко,17,15,2024-06-25
груша,17,11,2024-06-29
печенье,7,23,2024-06-11
груша,16,11,2024-06-24
конфета,16,22,2024-06-27
груша,17,11,2024-06-08
яблоко,1,15,2024-06-16
конфета,5,22,2024-06-04
печенье,1,23,2024-06-24
груша,11,11,2024-06-29
слива,6,15,2024-06-05
печенье,4,23,2024-06-18
яблоко,11,15,2024-06-05
груша,1,11,2024-06-21
яблоко,7,15,2024-06-20
яблоко,7,15,2024-06-01
конфета,16,22,2024-06-12
печенье,9,23,2024-06-10
слива,3,15,2024-06-08
груша,13,11,2024-06-09
груша,1,11,2024-06-04
груша,7,11,2024-06-19
слива,1,15,2024-06-01
груша,11,11,2024-06-27
яблоко,11,15,2024-06-23
печенье,11,23,2024-06-23
печенье,18,23,2024-06-24
слива,6,15,2024-06-20
конфета,16,22,2024-06-14
яблоко,3,15,2024-06-18
печенье,2,23,2024-06-05
груша,15,11,2024-06-25
яблоко,17,15,2024-06-25
конфета,4,22,2024-06-14
слива,15,15,2024-06-25
груша,1,11,2024-06-02
слива,3,15,2024-06-14
слива,12,15,2024-06-21
печенье,11,23,2024-06-22
печенье,2,23,2024-06-07
яблоко,19,15,2024-06-07
груша,5,11,2024-06-07
яблоко,18,15,2024-06-05
груша,19,11,2024-06-03
печенье,8,23,2024-06-12
печенье,14,23,2024-06-23
конфета,5,22,2024-06-27
груша,17,11,2024-06-21
яблоко,13,15,2024-06-29
яблоко,18,15,2024-06-02
конфета,4,22,2024-06-06
яблоко,1,15,2024-06-03
конфета,14,22,2024-06-04
конфета,13,22,2024-06-01
яблоко,5,15,2024-06-20
конфета,7,22,2024-06-14
печенье,14,23,2024-06-22
яблоко,17,15,2024-06-23
печенье,4,23,2024-06-05
печенье,8,23,2024-06-17
конфета,2,22,2024-06-25
печенье,10,23,2024-06-28
груша,20,11,2024-06-04
слива,1,15,2024-06-15
слива,7,15,2024-06-01
слива,16,15,2024-06-19
печенье,9,23,2024-06-02
груша,6,11,2024-06-06
печенье,16,23,2024-06-17
конфета,3,22,2024-06-04
конфета,1,22,2024-06-04
груша,18,11,2024-06-06
груша,18,11,2024-06-05
слива,12,15,2024-06-02
груша,18,11,2024-06-12
груша,17,11,2024-06-09
яблоко,16,15,2024-06-08
яблоко,14,15,2024-06-07
слива,9,15,2024-06-01
груша,13,11,2024-06-21
яблоко,18,15,2024-06-13
груша,6,11,2024-06-23
конфета,17,22,2024-06-24
яблоко,4,15,2024-06-26
конфета,8,22,2024-06-13
печенье,12,23,2024-06-17
груша,12,11,2024-06-08
конфета,20,22,2024-06-14
печенье,8,23,2024-06-27
слива,10,15,2024-06-23
слива,11,15,2024-06-02
слива,14,15,2024-06-13
груша,4,11,2024-06-13
печенье,11,23,2024-06-26
груша,18,11,2024-06-09
печенье,1,23,2024-06-21
печенье,16,23,2024-06-18
груша,17,11,2024-06-19
груша,5,11,2024-06-11
печенье,4,23,2024-06-10
конфета,13,22,2024-06-27
конфета,5,22,2024-06-25
слива,6,15,2024-06-07
яблоко,19,15,2024-06-18
конфета,8,22,2024-06-25
яблоко,14,15,2024-06-11
яблоко,8,15,2024-06-14
печенье,12,23,2024-06-18
груша,7,11,2024-06-17
печенье,9,23,2024-06-23
конфета,10,22,2024-06-22
печенье,7,23,2024-06-06
яблоко,18,15,2024-06-11
слива,1,15,2024-06-05
печенье,14,23,2024-06-07
печенье,8,23,2024-06-18
груша,13,11,2024-06-06
печенье,19,23,2024-06-19
яблоко,15,15,2024-06-26
конфета,12,22,2024-06-03
конфета,15,22,2024-06-05
конфета,15,22,2024-06-03
слива,10,15,2024-06-05
яблоко,16,15,2024-06-05
печенье,15,23,2024-06-03
печенье,9,23,2024-06-25
яблоко,6,15,2024-06-07
яблоко,2,15,2024-06-11
яблоко,6,15,2024-06-08
печенье,4,23,2024-06-10
конфета,10,22,2024-06-19
конфета,6,22,2024-06-14
печенье,19,23,2024-06-03
конфета,18,22,2024-06-08
печенье,11,23,2024-06-11
яблоко,11,15,2024-06-09
конфета,4,22,2024-06-12
груша,5,11,2024-06-16
слива,18,15,2024-06-26
груша,9,11,2024-06-20
яблоко,11,15,2024-06-24
слива,1,15,2024-06-25
конфета,16,22,2024-06-10
яблоко,15,15,2024-06-08
конфета,9,22,2024-06-26
конфета,1,22,2024-06-11
конфета,8,22,2024-06-21
слива,4,15,2024-06-26
печенье,16,23,2024-06-10
конфета,5,22,2024-06-15
груша,12,11,2024-06-22
яблоко,10,15,2024-06-09
конфета,7,22,2024-06-10
печенье,11,23,2024-06-14
конфета,16,22,2024-06-29
печенье,11,23,2024-06-22
печенье,1,23,2024-06-02
конфета,20,22,2024-06-05
слива,17,15,2024-06-23
слива,3,15,2024-06-18
слива,20,15,2024-06-26
слива,16,15,2024-06-01
печенье,4,23,2024-06-23
яблоко,5,15,2024-06-17
груша,5,11,2024-06-07
груша,16,11,2024-06-18
груша,3,11,2024-06-13
яблоко,14,15,2024-06-23
конфета,2,22,2024-06-07
груша,1,11,2024-06-24
конфета,7,22,2024-06-15
печенье,3,23,2024-06-15
печенье,7,23,2024-06-17
яблоко,17,15,2024-06-25
слива,19,15,2024-06-14
печенье,11,23,2024-06-05
конфета,20,22,2024-06-03
груша,3,11,2024-06-23
печенье,7,23,2024-06-03
слива,4,15,2024-06-15
слива,20,15,2024-06-04
груша,11,11,2024-06-03
слива,2,15,2024-06-26
печенье,18,23,2024-06-16
печенье,15,23,2024-06-12
яблоко,16,15,2024-06-07
груша,13,11,2024-06-27
печенье,6,23,2024-06-24
яблоко,16,15,2024-06-05
конфета,9,22,2024-06-13
конфета,17,22,2024-06-09
печенье,20,23,2024-06-08
груша,5,11,2024-06-16
печенье,5,23,2024-06-27
яблоко,12,15,2024-06-28
яблоко,13,15,2024-06-13
слива,1,15,2024-06-14
конфета,9,22,2024-06-22
яблоко,16,15,2024-06-12
конфета,4,22,2024-06-28
яблоко,14,15,2024-06-11
слива,10,15,2024-06-18
печенье,7,23,2024-06-05
яблоко,12,15,2024-06-15
печенье,4,23,2024-06-20
слива,4,15,2024-06-15
слива,11,15,2024-06-03
печенье,12,23,2024-06-15
яблоко,5,15,2024-06-10
печенье,8,23,2024-06-22
конфета,5,22,2024-06-08
яблоко,18,15,2024-06-08
слива,2,15,2024-06-17
груша,2,11,2024-06-21
слива,3,15,2024-06-13
конфета,16,22,2024-06-20
слива,3,15,2024-06-24
слива,3,15,2024-06-07
конфета,15,22,2024-06-13
груша,4,11,2024-06-10
конфета,6,22,2024-06-06
яблоко,7,15,2024-06-19
печенье,18,23,2024-06-01
печенье,6,23,2024-06-06
яблоко,20,15,2024-06-07
груша,12,11,2024-06-05
печенье,18,23,2024-06-11
конфета,20,22,2024-06-08
слива,9,15,2024-06-28
яблоко,9,15,2024-06-23
конфета,2,22,2024-06-25
конфета,17,22,2024-06-17
печенье,4,23,2024-06-05
яблоко,8,15,2024-06-17
печенье,11,23,2024-06-27
яблоко,11,15,2024-06-10
конфета,11,22,2024-06-11
конфета,4,22,2024-06-05
слива,16,15,2024-06-19
печенье,17,23,2024-06-24
груша,16,11,2024-06-28
печенье,8,23,2024-06-07
яблоко,6,15,2024-06-06
конфета,6,22,2024-06-17
печенье,20,23,2024-06-20
печенье,18,23,2024-06-01
груша,4,11,2024-06-18
печенье,3,23,2024-06-03
печенье,19,23,2024-06-22
конфета,7,22,2024-06-11
слива,12,15,2024-06-24
груша,10,11,2024-06-03
слива,20,15,2024-06-15
груша,4,11,2024-06-18
слива,13,15,2024-06-20
слива,16,15,2024-06-11
конфета,9,22,2024-06-11
печенье,6,23,2024-06-22
печенье,19,23,2024-06-13
конфета,16,22,2024-06-02
груша,4,11,2024-06-14
груша,8,11,2024-06-29
конфета,10,22,2024-06-04
конфета,15,22,2024-06-25
конфета,16,22,2024-06-11
конфета,7,22,2024-06-12
печенье,12,23,2024-06-10
конфета,11,22,2024-06-14
яблоко,19,15,2024-06-06
груша,5,11,2024-06-17
груша,12,11,2024-06-05
конфета,12,22,2024-06-06
яблоко,15,15,2024-06-24
слива,18,15,2024-06-06
печенье,17,23,2024-06-28
слива,4,15,2024-06-21
груша,20,11,2024-06-06
